eda,p6b1,p6b2
35, ,
42,4,10500
44, ,
20, ,
45,1,10000
44,3,1290
19, ,
44,4,3225
39,7,
21, ,
18, ,
16, ,
66, ,
47,1,8000
44, ,
21,7,
24,7,
20, ,
39,8,
41,8,
44,2,5200
31, ,
52,4,3870
40,4,3440
20,3,8600
12, ,
67,4,1806
59, ,
24, ,
18, ,
15, ,
25,4,12000
22, ,
50,2,7600
49,3,2150
21,2,4600
17, ,
52,2,6800
49, ,
21,2,5200
61,3,4300
56, ,
40,4,7740
38,3,7525
15, ,
15, ,
55,3,4300
35,4,6450
34,3,4300
18, ,
16, ,
73,7,
61,7,
27, ,
88, ,
78, ,
55,3,4085
19,4,1290
41,3,4300
59,2,1200
24,4,7740
26, ,
25,2,7000
59,4,3340
36, ,
29, ,
29,2,10000
29, ,
33,7,
36,4,4300
63,4,5160
13, ,
26,3,12040
25, ,
34,4,3225
31,3,10320
59,4,5160
55, ,
54,7,
53, ,
21,7,
22, ,
40, ,
89, ,
60, ,
38,4,3096
25, ,
68,1,1500
69, ,
29,2,8000
30,4,3870
53, ,
37,3,12900
69,1,2000
58, ,
13, ,
50,4,2580
50, ,
34,4,2580
60,1,5000
60, ,
52,3,2795
38, ,
12, ,
55,3,2580
56, ,
23, ,
51,1,1000
48, ,
72,1,4500
73, ,
58,4,2580
41, ,
73,1,1500
49,3,2580
46,1,1200
36, ,
16, ,
70,5,833
40,5,3333
47, ,
78,1,300
41, ,
19, ,
31,7,
37,3,3870
35, ,
12, ,
65,3,3870
51, ,
67,4,1032
77,5,2500
77, ,
54, ,
77,1,8000
55,1,4500
48, ,
58,3,10750
42,3,8600
20,2,8000
17, ,
13, ,
71, ,
36,2,7000
37,2,5000
19,3,1720
15, ,
65, ,
42,5,160
36,2,6000
27, ,
12, ,
24,4,4500
48,7,
49,3,4300
40,4,4500
31, ,
14, ,
13, ,
66,4,6450
64, ,
16, ,
18, ,
55, ,
50, ,
32,1,6000
32,1,6000
24,4,2580
21, ,
34,1,10000
32,1,10000
35, ,
24,2,6500
21, ,
48,1,16000
45,2,700
18, ,
14, ,
43,4,2150
40, ,
20,2,3800
14, ,
33,3,5375
27,1,500
39,3,5160
35, ,
17, ,
14, ,
59,3,2150
38,3,3870
15, ,
29,3,3870
33,2,2400
34,3,4300
31, ,
47,2,5600
46, ,
21, ,
20,2,7200
14, ,
55,4,3440
51, ,
97, ,
30,4,3225
27,4,2580
16, ,
71, ,
35, ,
32,2,3600
50,3,4300
30, ,
12, ,
34,2,5200
41, ,
14, ,
12, ,
73, ,
74, ,
39, ,
34, ,
15, ,
52, ,
58,2,4400
33,3,2580
17, ,
15, ,
56,4,989
50,3,860
34,7,
13, ,
13, ,
76, ,
41,4,1720
73,3,860
70, ,
26,2,2400
20, ,
30,4,2580
13, ,
12, ,
69,1,8000
68, ,
34, ,
47,2,3000
47, ,
23,2,2000
22, ,
14, ,
42,1,1000
41,5,1333
36,3,1290
34, ,
70,1,290
62, ,
62,3,4300
55,5,1000
22,4,3000
23, ,
54,4,516
54, ,
30,3,2580
35,4,2580
26, ,
52,4,1548
53, ,
22,4,1548
28,1,1548
21, ,
59,3,2580
52, ,
30,4,3096
22, ,
46,1,4500
46, ,
19,1,3600
62,2,3578
61, ,
48,4,2580
43, ,
24, ,
18,4,2150
89, ,
50,3,2150
16, ,
58,4,1290
68, ,
65,3,2580
54, ,
19, ,
50,4,1720
51,4,1290
56, ,
49, ,
22, ,
50,2,10000
45,2,5600
19, ,
17, ,
80, ,
56,2,18000
52,2,10000
26,2,12000
18, ,
50,8,
49, ,
31, ,
29,4,3225
21, ,
21,3,2150
18,3,2150
17,3,2150
44,3,6450
44,4,5160
59,3,9460
30,3,11610
29, ,
66, ,
56, ,
84, ,
62, ,
36, ,
14, ,
48, ,
53,4,5160
33,2,3000
20,4,6000
33,2,6000
59, ,
40,1,10000
33,8,
36,8,
87, ,
79, ,
46,2,7600
42, ,
23, ,
15, ,
71,4,860
64, ,
46,4,6192
60,2,9600
54, ,
26,2,4600
25, ,
72,4,1548
59, ,
16,2,3440
16, ,
23, ,
47,4,3096
33, ,
13, ,
69,3,8170
65, ,
40,4,3096
43,4,6000
43, ,
14, ,
30,3,10750
27, ,
53,2,6400
35,5,3225
51, ,
49, ,
19,1,3600
15, ,
20,3,3870
59,4,688
52, ,
33, ,
18, ,
62, ,
58, ,
30,4,12900
15, ,
12, ,
59,3,645
23,3,5160
20, ,
45,4,3096
43, ,
23,4,2064
17, ,
85, ,
69, ,
56, ,
50,4,1290
51,3,6020
50, ,
21,1,3600
18,1,3600
13, ,
36,3,8600
32, ,
14, ,
46, ,
49, ,
18,4,3870
13, ,
65,5,1333
49,2,600
79, ,
40,3,17200
39, ,
19,4,2580
12, ,
50,4,1720
45, ,
28, ,
24, ,
23, ,
18, ,
15, ,
14, ,
41,2,3600
38, ,
16, ,
13, ,
42, ,
37, ,
22, ,
24,2,2400
18, ,
20,3,5160
20,1,3600
51, ,
16, ,
29, ,
42,3,2580
36,7,
18, ,
16, ,
55,7,
35,7,
18, ,
47,3,3010
22,1,3600
22,1,3600
45, ,
34, ,
56, ,
50,7,
50, ,
17, ,
26, ,
31,7,
25,7,
40,4,9000
35, ,
44,4,3870
40,3,1290
16, ,
14, ,
53,4,2400
57, ,
45,4,4730
43, ,
15,4,5160
72, ,
71, ,
34,4,2150
53,2,6000
16, ,
33,4,5160
27, ,
60,4,1290
26,2,3000
20, ,
14, ,
47,3,2580
15, ,
44,5,1666
40,4,7500
21, ,
20, ,
14, ,
34,3,14190
31, ,
65, ,
27,4,1720
45,5,19350
36, ,
53,1,1000
52,3,1720
24, ,
18, ,
42, ,
22, ,
65, ,
41, ,
20,3,3870
14, ,
31,3,7740
31, ,
13, ,
32,1,5000
24, ,
65, ,
28, ,
73, ,
67, ,
32,4,1290
43, ,
53, ,
50, ,
31,2,7000
27,3,8600
22, ,
46,3,3440
34, ,
39,3,5160
37, ,
16, ,
71, ,
27, ,
35, ,
42, ,
18, ,
14, ,
12, ,
31,4,2795
36, ,
43,4,6000
34, ,
12, ,
37,4,1290
37, ,
15, ,
15,4,559
47, ,
45, ,
12, ,
47,3,5590
56,3,2580
64,4,2580
65, ,
34, ,
31, ,
26,2,4000
48, ,
49,4,860
21,2,3000
15,4,860
86, ,
66,4,1935
39,3,5160
38, ,
70,3,2580
61, ,
75, ,
70, ,
64, ,
47, ,
19,3,3440
69,3,3440
65, ,
30,4,9000
61, ,
70,3,2580
24, ,
22,2,6880
70,2,6000
56, ,
18, ,
24,3,7740
38,4,6450
41,4,4500
38,3,3940
25, ,
80, ,
73, ,
90, ,
37,3,5160
38,4,1290
14,4,2580
14, ,
35,3,7740
16, ,
12, ,
54,4,6450
54, ,
28,3,6450
24,3,4300
58,3,3010
80, ,
48,3,1290
44,3,3354
47, ,
60,3,3440
62, ,
31,1,3500
55,4,1720
34,8,
33,3,5160
12, ,
54,4,6000
44, ,
30,3,3096
52, ,
51, ,
30,4,2064
28,1,3600
61, ,
35, ,
12, ,
33, ,
12, ,
40,4,7525
34, ,
15, ,
40,4,7740
39,3,15000
17, ,
14, ,
48,2,5000
44, ,
15, ,
50,4,6450
49, ,
55,2,4000
48, ,
28,4,516
64, ,
42, ,
36,7,
57,3,860
61, ,
59,3,15910
56, ,
33,3,5160
12, ,
39,4,5375
43,2,8400
18, ,
16, ,
13, ,
38,3,8600
29,2,2000
46,4,3870
39,3,4300
20,3,5160
15, ,
35,4,7500
33,1,1000
14, ,
54,5,200
48, ,
29,3,4730
36,4,860
32,4,430
15,4,4300
33,5,6450
21,1,3600
58, ,
20,3,2580
19, ,
17,4,2580
15,4,860
36,3,4300
37, ,
12, ,
39,4,2580
36, ,
13, ,
28,1,8000
26,1,3600
61, ,
60, ,
26, ,
51,2,6400
46, ,
86, ,
19,1,3600
18, ,
14, ,
44,7,
47, ,
12, ,
21,1,3600
21,1,3600
26,4,3870
17, ,
45,4,2580
48, ,
20, ,
16, ,
16, ,
40, ,
40,1,8000
34,1,8000
14, ,
47,4,5160
39, ,
77, ,
81,7,
82, ,
39, ,
56, ,
53,4,3096
45,4,1290
16, ,
14, ,
12, ,
26,1,3600
31,1,1000
23, ,
18,1,3600
35,6,1667
25, ,
30,4,1677
24, ,
28,3,6450
28, ,
47,3,5590
25,3,2580
53,3,3784
50, ,
26, ,
25, ,
17, ,
50,3,5160
45, ,
77, ,
81,2,3000
78, ,
43,3,1720
61,1,80000
57,3,344
88, ,
30,3,5160
55,4,3870
38,3,8600
30, ,
12, ,
57,7,
50, ,
49,3,6020
53,2,800
26,3,3870
25, ,
50,2,19600
44,3,1720
17, ,
15, ,
26,3,6020
21, ,
29,3,3225
32,4,2580
64,1,3000
30, ,
38,4,12900
17, ,
12, ,
54,7,
54, ,
35,4,2580
36, ,
16, ,
60,7,
56, ,
29,7,
13, ,
34,3,5590
24, ,
42,3,4300
37, ,
16, ,
40,4,3870
40, ,
41,3,7740
13, ,
46,4,3870
54, ,
14, ,
12, ,
21, ,
26,3,6450
56,3,8600
50, ,
25, ,
63,3,3440
59,3,860
48,4,3096
40, ,
49,1,4500
45, ,
35,2,2400
47,4,1290
36,2,4000
38, ,
14, ,
18, ,
17, ,
69,5,1666
72, ,
63,1,4500
61,1,1500
22, ,
39, ,
66, ,
36, ,
41,3,3233
36,2,2400
15, ,
13, ,
49,3,860
97, ,
60,4,2580
62, ,
59,4,860
67, ,
68, ,
54,4,2150
20, ,
23,2,2600
34,7,
32, ,
15, ,
13, ,
64,5,1666
59,5,6666
55, ,
28, ,
25, ,
35,4,3010
33, ,
15, ,
25,4,2580
64,7,
62, ,
24, ,
36,7,
32,2,400
12, ,
43,8,
30, ,
15, ,
14, ,
60,1,4800
59, ,
27,3,26974
23, ,
68,4,3096
33,4,3096
26, ,
31,3,1720
17, ,
80, ,
70, ,
28,3,1505
15, ,
27,4,2580
23, ,
61,3,2150
49, ,
32, ,
17, ,
13, ,
39,7,
33, ,
13, ,
31, ,
14, ,
51,5,30000
51,3,1290
21, ,
28,4,1806
26, ,
60, ,
55, ,
19, ,
17, ,
14, ,
52,4,4500
42,7,
35, ,
15,4,1720
13, ,
40,1,4500
19, ,
56, ,
13, ,
48,4,3870
35, ,
19,1,3600
39,3,7740
30, ,
19, ,
15, ,
63,4,1118
61, ,
42,5,1667
33, ,
12, ,
61,1,4500
54,1,4450
12, ,
64, ,
33, ,
29, ,
30, ,
55,3,9675
51,3,1634
30, ,
16,4,3096
15,4,2064
57,4,860
12, ,
65, ,
34,3,3440
67,5,500
50,4,2580
23, ,
21,3,5160
31,2,2000
73,5,1250
75, ,
37, ,
34, ,
81, ,
36,4,1290
17, ,
15, ,
27, ,
26, ,
52,2,10000
40, ,
18, ,
49, ,
89, ,
34, ,
33,2,4200
49, ,
53,3,10750
27,2,9000
22, ,
71,4,2580
33,4,2580
18,4,2150
40, ,
49, ,
61,3,3010
55, ,
26,1,290
24, ,
57,2,14000
57, ,
52, ,
64,1,12000
43, ,
23, ,
22,2,4000
43,2,8160
37, ,
19, ,
17, ,
15, ,
74,5,2500
68, ,
48, ,
57, ,
57, ,
52,3,2580
36, ,
19, ,
18, ,
76, ,
76, ,
35,1,1000
37, ,
71, ,
45, ,
29,3,8600
29, ,
77,3,1290
66,3,1290
33,2,32000
58,4,3000
57,4,3600
32, ,
41, ,
39, ,
38,3,5160
14, ,
45,3,8600
44, ,
22,3,6450
25, ,
22, ,
39, ,
59, ,
60,4,5375
85, ,
84, ,
41,2,7000
37, ,
57,8,
54, ,
35,2,10000
28, ,
21, ,
44, ,
26,4,2580
13, ,
58,4,4300
30, ,
41,7,
36, ,
46,7,
48, ,
16, ,
23,4,3225
27, ,
39, ,
31, ,
31,4,6450
55,3,6450
17, ,
33,1,4500
33, ,
68, ,
57, ,
65,1,600
50,3,6450
35,4,1548
37, ,
50,4,2150
49, ,
29,3,5160
27, ,
61,3,1720
55, ,
37,4,1290
36, ,
24,4,6000
17, ,
40,3,8170
38, ,
16, ,
51,3,1720
51, ,
29,7,
26,4,1548
60,4,1290
50,4,5375
20, ,
53,4,1032
39, ,
16, ,
14, ,
13, ,
58, ,
36,4,602
68,4,1935
61,4,602
54, ,
57,4,860
56, ,
26,2,5400
21, ,
19, ,
55,1,2000
53,3,1290
29, ,
33,7,
31, ,
41,4,7740
19,4,3870
16, ,
51,2,6800
47,4,4500
28, ,
25,4,6450
21, ,
47, ,
27, ,
24,4,1935
21,4,5160
21, ,
58, ,
22, ,
38,4,3870
18, ,
17, ,
15, ,
13, ,
12, ,
27,3,7740
28, ,
79, ,
23, ,
19, ,
43,4,1548
43,2,3200
12, ,
28, ,
12, ,
34, ,
32,4,1032
25, ,
27,3,6450
23, ,
74, ,
34,3,3096
27, ,
15, ,
14, ,
12, ,
33,4,3096
34, ,
12, ,
40, ,
17, ,
15, ,
41,4,2580
72, ,
27,4,1118
21,2,12000
19, ,
48,2,14000
14, ,
13, ,
50,8,
40,8,
39, ,
14, ,
45,7,
45,7,
16, ,
14, ,
14, ,
70, ,
68, ,
45, ,
53,2,6000
19, ,
25,3,2580
56,4,2580
23,3,6450
26,2,3400
22,2,3200
54,2,12000
19,1,3600
86,4,1290
39,3,5160
51,4,5160
44,4,860
26,4,3225
21, ,
38,3,4300
35,1,500
13, ,
42,3,8600
39, ,
53,3,13760
52,3,1290
25,1,3600
44,2,3000
21,2,6400
84, ,
48, ,
15, ,
15, ,
74,3,1720
72, ,
46,3,1720
66, ,
43,3,4300
35, ,
16, ,
30,3,5160
31,2,4000
31, ,
36,3,4300
33, ,
15, ,
13, ,
32, ,
46, ,
55,4,2580
50, ,
16, ,
41, ,
40, ,
16, ,
13, ,
33,3,3440
24, ,
45, ,
34,3,2580
14, ,
81, ,
77, ,
33, ,
53, ,
43, ,
24,7,
16, ,
19, ,
14, ,
58,3,2580
46, ,
54,4,3354
52, ,
12, ,
12, ,
53,4,3354
51, ,
29, ,
21, ,
28,2,12000
33, ,
28,2,6000
27, ,
44,2,22000
41, ,
17, ,
70, ,
32,5,6429
27,4,2580
21, ,
42,3,3870
37, ,
17, ,
15, ,
12, ,
58,2,5600
32,7,
54,3,5160
53,4,6450
31, ,
59, ,
60, ,
38,7,
18, ,
13, ,
36,7,
37,3,3870
18, ,
64,4,4300
62,4,2150
37,2,5000
22, ,
15, ,
29,7,
30,2,1600
39,3,3225
41,4,860
17, ,
12, ,
78,4,12900
42,1,4500
24, ,
12, ,
51,3,8600
22, ,
63, ,
39,7,
35,7,
20, ,
19, ,
35,2,6000
28,1,400
69,4,1290
26,2,7600
18, ,
47,2,8000
41, ,
19, ,
17, ,
55,7,
42, ,
58,2,11000
50, ,
21, ,
56, ,
21,3,5805
15, ,
37, ,
18, ,
12, ,
46,2,18000
40, ,
19, ,
17, ,
13, ,
42,4,2838
37, ,
20, ,
16,5,5805
15, ,
39,4,1032
54, ,
21, ,
30,1,800
13, ,
34,2,1200
18, ,
15, ,
75, ,
54,5,500
16, ,
18, ,
37,3,10750
38,4,9030
84, ,
31, ,
43,2,3400
44,4,2580
44, ,
21,3,3440
57,3,6450
32, ,
41,2,7000
37,1,1200
14, ,
64,4,2580
60, ,
35,7,
39,2,10000
34, ,
12, ,
70, ,
25,1,700
28,2,6400
46,1,500
19, ,
66, ,
36, ,
14, ,
31,4,4386
31,4,4500
57,3,3010
85, ,
52, ,
59,3,4300
25, ,
80, ,
31, ,
19, ,
59,3,3354
68, ,
13, ,
38,3,5160
33, ,
17, ,
17, ,
15, ,
31,3,21500
32, ,
78, ,
80,3,1290
97, ,
44,3,3096
15, ,
22,4,1548
71, ,
27,3,6450
27, ,
60,4,645
47,8,
44,8,
21, ,
14, ,
41,3,6020
19, ,
14, ,
12, ,
15,3,2580
32,2,8000
30,1,8000
25, ,
39, ,
65, ,
29, ,
56, ,
26,4,7740
36,7,
34, ,
15, ,
38,7,
28, ,
16,1,300
24,3,8600
27, ,
37,8,
37, ,
15, ,
29, ,
31,2,12000
71, ,
52,4,7500
52, ,
19, ,
25,2,9000
25, ,
53,2,9000
45, ,
23, ,
67,8,
56,1,1000
43, ,
22,4,3096
17, ,
22, ,
20, ,
63, ,
22, ,
46,5,1500
27, ,
40,4,3870
24, ,
43,3,3354
38, ,
12, ,
56,7,
20, ,
48,4,1720
45, ,
16, ,
40,7,
43, ,
17, ,
14, ,
58,3,860
52,3,3440
49, ,
19,3,3440
14,4,946
94, ,
83, ,
58,4,1548
23,4,516
17, ,
62, ,
38,4,1290
18, ,
14, ,
40,3,3870
39,7,
50,1,1500
41, ,
29,6,1683
23, ,
38,3,5160
27, ,
57, ,
48, ,
19,3,3440
17, ,
68,5,667
72, ,
43,3,2580
36,3,2580
18, ,
16, ,
37,3,2800
25, ,
32, ,
28, ,
40, ,
34,3,2580
33, ,
18, ,
15, ,
37, ,
35, ,
13, ,
12, ,
59, ,
51,2,1200
33,4,3870
20,3,6450
14, ,
34,2,4000
28, ,
28,4,3225
27,4,2150
42,2,5000
46,3,2580
48,1,2000
24, ,
83, ,
56,6,3225
56, ,
32, ,
50,4,3354
50, ,
15, ,
40, ,
36, ,
18, ,
13, ,
40,4,1548
36, ,
19, ,
16, ,
50,3,1290
48, ,
27, ,
12, ,
29,2,4400
26, ,
43,4,1032
37, ,
18,4,860
15,3,1290
76, ,
50, ,
45, ,
15, ,
66,3,645
37, ,
45,3,6450
41, ,
28,3,6450
23,3,8600
53,7,
16, ,
61,4,15480
63, ,
77, ,
84, ,
41, ,
21,2,2000
62, ,
58, ,
65,3,2150
35,4,2400
39,3,2150
76,3,2580
33,4,9000
35, ,
14, ,
35,7,
36, ,
66, ,
17,4,860
16, ,
37,7,
35, ,
18, ,
13, ,
41,4,6000
31,4,2580
13,3,430
13,3,430
45,3,645
34, ,
16, ,
23, ,
40, ,
38,4,2580
37, ,
13, ,
68,7,
62, ,
24, ,
23, ,
22,4,860
45,2,2400
35,3,6450
31, ,
13,3,1720
39, ,
36,4,2580
53,4,1935
53, ,
29,3,6880
35, ,
14, ,
59,4,3096
60, ,
31,1,14000
37,3,8600
38,2,18000
33, ,
16, ,
44,3,2150
39, ,
16, ,
43,4,2580
40, ,
17, ,
16, ,
26,2,4000
26, ,
45,3,2150
40, ,
18, ,
16, ,
14, ,
12, ,
43,7,
29,4,2580
19, ,
75, ,
70, ,
49,4,2580
36, ,
17, ,
14, ,
14, ,
57,1,3000
84, ,
68, ,
68,1,4500
19, ,
23,1,3600
28,1,3600
27,1,3600
30,3,3010
22,3,6450
34,4,2580
57,2,8000
60, ,
24, ,
51,1,8000
50, ,
23, ,
66,3,3010
53, ,
45,3,1290
47,4,645
41,3,2580
40, ,
16, ,
15, ,
14, ,
70,5,2000
69, ,
67,7,
64,7,
28, ,
29,1,13500
79, ,
42,3,6450
43,7,
13, ,
36,4,860
63, ,
14, ,
82, ,
64, ,
62, ,
31,4,4644
33, ,
35,4,17200
33, ,
68, ,
22,4,2064
30,4,4515
29,4,430
34,4,2580
12, ,
97, ,
52,3,2580
47, ,
23, ,
27,2,3000
27,2,2400
30, ,
27, ,
37, ,
35,2,5600
16,4,1290
14, ,
63, ,
13, ,
47,1,3000
31,4,1935
28, ,
46,4,7740
44, ,
57, ,
58, ,
34,3,2580
15, ,
14, ,
51,5,12900
52, ,
26,1,3600
43,3,2580
55, ,
52, ,
31,3,4300
30, ,
50,5,19350
50, ,
24, ,
17, ,
57,3,7310
50, ,
44, ,
33, ,
14, ,
57,3,6450
61, ,
88, ,
44, ,
36, ,
40,4,2580
17,4,344
12, ,
38,3,4300
33,3,860
67, ,
39, ,
85, ,
77, ,
46, ,
36, ,
17,7,
58,3,2150
32,7,
47,3,3010
54, ,
19,3,6020
67, ,
81, ,
49,3,4300
72, ,
56, ,
77, ,
38,4,1720
44, ,
14, ,
75, ,
56,1,350
47,4,2924
42,3,1290
13,3,1290
23,2,4600
88, ,
82,3,645
39,1,1000
37, ,
13, ,
54,4,2580
61, ,
85,3,258
63,1,1200
55,4,6000
75, ,
85, ,
42,4,860
50,7,
15,4,5160
59,3,3870
20,2,4000
43,5,1667
40,3,1505
12, ,
45, ,
47, ,
19,3,4730
83, ,
78,5,250
77, ,
67,3,8600
66, ,
40,3,3440
52,3,6450
49, ,
19, ,
39, ,
52,3,8600
19,3,2150
15, ,
42,4,5160
14,4,3870
20, ,
45,4,4300
67,3,2150
65, ,
41,4,8600
40,4,2150
13, ,
12, ,
45,1,12000
42,1,6000
15,7,
15,7,
57, ,
56,3,2150
22,4,1935
20, ,
39,3,4300
32, ,
12, ,
43,3,2150
38, ,
16, ,
14, ,
41,3,1720
30,4,6450
14,4,6450
44,3,1720
35, ,
63,3,4300
55, ,
43,3,4300
44,4,3870
27,4,3225
13, ,
12, ,
52,3,5160
50, ,
18, ,
72, ,
49,4,6450
47,4,7500
17,4,2580
54,3,6450
56, ,
24,4,2580
88, ,
83, ,
62,7,
56, ,
20, ,
75, ,
62, ,
69,6,8333
60, ,
66,7,
58, ,
76,5,4167
72, ,
48, ,
39, ,
70,7,
56,7,
29, ,
20,1,2000
67,5,1667
51, ,
75,3,860
53, ,
81, ,
34,1,3000
27, ,
50, ,
61,1,5000
79, ,
67, ,
38,7,
50,1,3000
48, ,
22,3,5160
20,1,3000
52,1,4000
87, ,
62,5,4167
55, ,
61,8,
58, ,
31, ,
81,7,
72,8,
41, ,
41, ,
44,3,3010
28,3,860
71, ,
51,7,
56, ,
32,2,8000
38,3,5160
12, ,
67,3,860
66, ,
76, ,
28, ,
55,3,8600
47, ,
22,1,10000
19,1,10000
83, ,
49,3,6450
49, ,
22, ,
80,5,1000
50,3,6450
58,3,3870
64,3,6450
83, ,
78, ,
58,5,50000
44, ,
19, ,
14, ,
65,1,6000
51, ,
54,2,12000
28,3,17200
28,3,1720
62,5,4000
61,1,13444
58,5,16667
56,2,8000
16, ,
81,2,3100
21,3,4945
56,3,6020
57, ,
23, ,
35,3,4515
29, ,
34,3,2150
34, ,
14, ,
74, ,
39,3,7740
24,3,1290
14, ,
20,3,5160
57,2,12000
56, ,
13, ,
79, ,
52,2,2600
49,3,4300
52,2,6000
23, ,
40,3,5160
37,3,1935
14, ,
41,3,6450
35, ,
75,1,200
73, ,
42,3,4300
35,3,5160
75, ,
54,3,6020
52, ,
19,3,3870
64, ,
64, ,
49,3,7740
42, ,
19,4,2580
49,3,5160
53, ,
19,3,4730
22, ,
26,4,3870
62,4,1677
28,4,3096
43,3,1935
24,4,1935
20, ,
16, ,
38,4,12900
37, ,
12, ,
49,3,5160
37,3,4730
55,3,6450
52, ,
27,2,7000
78, ,
26,2,6800
26, ,
42,3,5160
14,3,5160
36, ,
41,4,7500
50,4,860
36,3,15050
45, ,
45,3,7310
66,4,1376
66, ,
79, ,
48,3,1720
25,3,12550
25, ,
24,5,5000
20, ,
46,4,688
14, ,
41,3,5762
44, ,
19,4,2752
18,4,2064
73,5,6666
40, ,
40,3,30960
19,3,5375
68,3,5160
71,5,8333
77,5,2083
60, ,
78, ,
49,5,8333
34, ,
94, ,
89, ,
43,3,5160
43, ,
42,3,5160
38, ,
19,1,3100
14, ,
45,3,5160
39, ,
66,5,2500
65, ,
67,4,2580
60,1,4000
88, ,
75, ,
48,3,860
18,4,2580
16, ,
68, ,
61, ,
44, ,
64,3,3440
74, ,
62, ,
33,2,6000
25, ,
61,1,2000
58,1,600
72,7,
33,1,30000
65, ,
67,5,5000
64, ,
22,3,5160
43,3,7310
38, ,
13, ,
75,3,3870
69, ,
38,7,
35,3,2580
16, ,
14, ,
12, ,
60,5,41667
63, ,
36, ,
14, ,
51,3,3870
40, ,
53,3,5160
46, ,
28, ,
24,3,3870
27,3,1720
52,3,5160
43, ,
17, ,
14, ,
64,5,6667
56, ,
22,3,5160
70,8,
71, ,
33, ,
51, ,
64, ,
57,4,2150
15, ,
42, ,
31,3,4730
32, ,
14, ,
12, ,
16,3,5160
17, ,
47,6,1806
36,3,5160
17,3,6450
15, ,
39,3,6450
36,2,2000
16, ,
39,6,1187
43, ,
12, ,
33,3,5590
34,1,4000
13, ,
46,4,1548
42, ,
87, ,
84, ,
42, ,
79,4,344
59, ,
37, ,
62, ,
14, ,
61, ,
41,5,2580
34,4,602
14, ,
16, ,
76, ,
60,6,2374
43,6,1806
43,3,4300
18,4,2580
12, ,
43,4,1290
40, ,
12, ,
67, ,
55,3,1290
50, ,
28,4,1290
37, ,
12, ,
18, ,
47,5,417
46,4,3440
12, ,
56,7,
85, ,
81, ,
88, ,
64, ,
66,5,500
62, ,
44, ,
65, ,
65, ,
42,4,3000
31, ,
78, ,
19,4,6450
52,3,12900
46, ,
13, ,
40, ,
40, ,
18, ,
77,5,417
42, ,
36,4,1720
31, ,
56,4,1720
27, ,
39,7,
36, ,
13, ,
33,4,1935
28, ,
47,4,3225
52, ,
73, ,
65,2,300
35, ,
42,2,12000
42,3,5160
38, ,
50,2,5600
32,3,5160
34,2,8800
77,2,3000
49,3,6450
68,3,1720
14, ,
26, ,
29, ,
69, ,
74,1,20000
67,1,500
57,3,4300
54, ,
64, ,
39,3,5160
43,3,3870
20, ,
18,3,1290
15, ,
41,2,4000
37,3,3655
43,2,2000
15, ,
13, ,
12, ,
43, ,
49,7,
51, ,
53,3,2150
64, ,
59, ,
52,7,
14, ,
51,7,
52, ,
26,7,
13, ,
95, ,
37, ,
15, ,
44,4,1118
57,4,1118
54,3,6450
54, ,
79, ,
46,4,1290
38,4,2236
18,4,3900
15, ,
65,4,1204
71,5,833
62, ,
42,4,1677
41, ,
21,4,1677
15, ,
13, ,
82, ,
55, ,
42, ,
80, ,
70, ,
44,4,1720
40, ,
15, ,
28, ,
21,1,3600
35, ,
31, ,
12, ,
78,7,
62, ,
84,7,
75, ,
59,7,
54, ,
52,3,3440
29,1,1500
26,4,6450
21,4,1890
63, ,
54, ,
97, ,
72, ,
66, ,
37,3,5160
21, ,
39,1,3000
35,4,430
15, ,
13, ,
52,4,6000
49, ,
18, ,
25,3,3440
41,3,3010
36,4,2580
14, ,
67,4,1290
63,2,240
33,3,6450
24,2,2000
62,5,2500
59, ,
44,4,1935
42, ,
23, ,
18,4,1935
82, ,
44,3,4300
40,3,5160
15, ,
78, ,
77,3,8200
78, ,
46, ,
57,2,4400
56,2,6400
59,5,5160
60,3,860
85,3,3225
46, ,
21,2,4000
46,2,5000
37, ,
58,4,1290
55, ,
16, ,
50,4,1935
50,2,2000
23,2,2000
40,3,5401
32, ,
15, ,
12,4,430
48,7,
35, ,
71, ,
67, ,
67, ,
43,3,1290
38, ,
14, ,
53,3,1720
73,4,1290
36,4,645
61, ,
55, ,
25, ,
85, ,
76, ,
34, ,
34, ,
65, ,
16, ,
44,7,
39, ,
42, ,
37, ,
70,5,5000
71, ,
58,4,1677
40,3,2150
40, ,
12, ,
79, ,
79, ,
57, ,
53,5,750
17, ,
40,2,2400
39, ,
14, ,
38,2,3200
33, ,
13, ,
46, ,
18, ,
17,3,4300
22,3,3440
50, ,
19,3,4515
15, ,
65,5,667
53, ,
77, ,
46,5,1666
44, ,
58,5,2083
61, ,
46, ,
20, ,
14,7,
23,1,1500
21, ,
39,1,240
71,5,16666
15, ,
49, ,
60, ,
64,3,3354
29,3,2580
26, ,
59,5,3333
52, ,
49,3,4300
47,5,500
13, ,
74,1,200
47,7,
21,3,4300
65,5,3166
53, ,
14, ,
13, ,
24, ,
70,7,
72, ,
57,7,
49, ,
86, ,
50,3,4300
52,3,10750
30, ,
33,3,5160
13, ,
32,4,6000
31,4,1935
45,7,
40,7,
21,3,5160
20, ,
65,4,3225
65, ,
41,2,5800
40,1,300
21,3,1290
23,2,4000
34,1,8000
25,1,6000
50,2,6400
52, ,
49,3,2580
48,2,5600
43,2,3000
21, ,
13, ,
44,3,6450
43, ,
18, ,
15, ,
